,NAME,ADJUSTMENT,HOLES,RELATIVE_PAR,SG_PUTTING,SG_OTT,SG_APR,SG_ARG,WINS,TOP_10S,1ST,2ND,3RD,YEAR,SCORE_AVERAGE,DRIVING_DISTANCE,DRIVING_ACCURACY,DRIVING_USAGE,GREENS_IN_REGULATION,TOTAL_SG
111,Y.E. Yang,-46.665,1116.0,-0.27,24.781,-0.118,-0.35200000000000004,-0.192,0.0,0.0,0.0,0.0,0.0,2012,71.00540322580645,284.9274193548387,0.6105990783410138,0.1111111111111111,0.5851254480286738,-0.662
112,George McNeill,-22.027,1458.0,-0.25,16.899,-0.149,-0.023,-0.053,1.0,1.0,1.0,0.0,0.0,2012,71.01144705882353,288.7875,0.611357586512866,0.10973936899862825,0.630315500685871,-0.22499999999999998
113,Cameron Tringale,-15.961,1584.0,-0.24,7.855,0.195,0.056,0.003,0.0,4.0,0.0,0.0,0.0,2012,71.02317045454545,290.37142857142857,0.6440816326530612,0.11047979797979798,0.6660353535353535,0.254
114,Bryce Molder,-2.783,1422.0,-0.25,47.29,-0.632,0.1,0.188,0.0,2.0,0.0,0.0,0.0,2012,71.02806329113923,277.45569620253167,0.6159420289855072,0.1111111111111111,0.6490857946554149,-0.34400000000000003
115,Rod Pampling,-16.832,1440.0,-0.24,-10.57,0.061,-0.131,0.203,0.0,1.0,0.0,0.0,0.0,2012,71.03771428571429,288.8125,0.6272401433691757,0.1111111111111111,0.6493055555555556,0.133
116,Vaughn Taylor,6.699,1350.0,-0.26,1.961,-0.327,0.165,0.16,0.0,0.0,0.0,0.0,0.0,2012,71.05948101265822,286.02666666666664,0.6059160305343512,0.1111111111111111,0.662962962962963,-0.0020000000000000018
117,Bill Lunde,8.881,1350.0,-0.24,-16.132,0.052000000000000005,0.449,0.044,0.0,0.0,0.0,0.0,0.0,2012,71.06178481012658,290.5466666666667,0.5909961685823755,0.1111111111111111,0.6755555555555556,0.545
118,Danny Lee,16.341,1188.0,-0.27,2.366,-0.202,-0.031,0.23,0.0,0.0,0.0,0.0,0.0,2012,71.06201428571428,291.9166666666667,0.5743756786102063,0.1111111111111111,0.6523569023569024,-0.0030000000000000027
119,Brandt Jobe,-26.356,954.0,-0.24,11.553,0.198,-0.222,-0.18,0.0,1.0,0.0,0.0,0.0,2012,71.0639298245614,299.188679245283,0.6248313090418354,0.1111111111111111,0.6467505241090147,-0.204
120,Camilo Villegas,17.115,1386.0,-0.26,-25.07,0.08,0.208,-0.117,0.0,0.0,0.0,0.0,0.0,2012,71.07941558441559,290.26623376623377,0.6201117318435754,0.1111111111111111,0.6955266955266955,0.17099999999999999
121,Stuart Appleby,18.778,1278.0,-0.24,9.991,-0.003,-0.4370000000000001,0.158,0.0,0.0,0.0,0.0,0.0,2012,71.0954647887324,283.27464788732397,0.6545454545454545,0.1111111111111111,0.647887323943662,-0.28200000000000014
122,Aaron Baddeley,-31.895,1296.0,-0.3,33.197,-0.108,-0.504,0.152,0.0,3.0,0.0,0.0,0.0,2012,71.11256944444443,292.0,0.543026706231454,0.1111111111111111,0.5810185185185185,-0.45999999999999996
123,Rory Sabbatini,-13.505,1512.0,-0.27,-26.604,0.247,-0.021,0.129,0.0,2.0,0.0,1.0,0.0,2012,71.12494047619047,287.437125748503,0.6104006820119352,0.11044973544973545,0.6223544973544973,0.355
124,Charley Hoffman,-15.75,1584.0,-0.26,-36.504,0.334,0.35600000000000004,-0.123,0.0,2.0,0.0,1.0,0.0,2012,71.13920454545455,295.4971428571429,0.6223491027732463,0.11047979797979798,0.663510101010101,0.5670000000000001
125,Kyle Reifers,9.778,1476.0,-0.23,1.544,0.056,0.056,-0.07400000000000001,0.0,0.0,0.0,0.0,0.0,2012,71.16020930232558,289.9634146341463,0.6170026292725679,0.1111111111111111,0.674119241192412,0.03799999999999999
126,Ricky Barnes,-17.686,1584.0,-0.22,-40.006,-0.29,0.499,0.075,0.0,1.0,0.0,0.0,1.0,2012,71.16265909090909,292.0056818181818,0.580960130187144,0.1111111111111111,0.6736111111111112,0.28400000000000003
127,Garth Mulroy,3.92,1026.0,-0.28,0.45,-0.004,0.14300000000000002,-0.179,0.0,0.0,0.0,0.0,0.0,2012,71.19157894736843,293.6578947368421,0.6010037641154329,0.1111111111111111,0.6510721247563352,-0.03999999999999998
128,Kris Blanks,-23.917,1152.0,-0.22,-36.469,0.192,0.5579999999999999,-0.203,0.0,0.0,0.0,0.0,0.0,2012,71.20127692307692,284.53125,0.6584269662921348,0.1111111111111111,0.6684027777777778,0.5469999999999999
129,Hunter Haas,-24.67,1134.0,-0.25,0.5710000000000001,0.123,-0.02,-0.223,0.0,1.0,0.0,0.0,0.0,2012,71.20507692307692,287.58730158730157,0.6181818181818182,0.1111111111111111,0.6313932980599647,-0.12000000000000001
130,Bobby Gates,-1.325,1494.0,-0.25,-19.929,0.331,-0.016,-0.318,0.0,1.0,0.0,0.0,0.0,2012,71.20794117647058,300.22289156626505,0.5859982713915298,0.1111111111111111,0.6539491298527443,-0.0030000000000000027
131,Rocco Mediate,21.85,1152.0,-0.25,-0.7020000000000001,-0.106,-0.09,0.1,0.0,0.0,0.0,0.0,0.0,2012,71.21838235294118,280.6796875,0.6221973094170403,0.1111111111111111,0.6484375,-0.096
132,James Driscoll,-0.601,1422.0,-0.29,30.362,-0.525,0.032,0.0,0.0,2.0,0.0,0.0,0.0,2012,71.24577108433735,291.1392405063291,0.5131938125568699,0.1111111111111111,0.6237693389592124,-0.493
133,Troy Matteson,-15.754,1692.0,-0.24,11.303,-0.066,0.075,-0.196,0.0,3.0,0.0,1.0,0.0,2012,71.2474081632653,298.9148936170213,0.5267175572519084,0.1111111111111111,0.6400709219858156,-0.187
134,Jason Bohn,-4.913,1350.0,-0.24,-2.434,-0.11,0.128,-0.162,0.0,2.0,0.0,1.0,0.0,2012,71.24788311688312,279.18,0.6500479386385427,0.1111111111111111,0.6459259259259259,-0.14400000000000002
135,David Mathis,-14.044,1386.0,-0.25,23.324,-0.203,-0.239,-0.002,0.0,1.0,0.0,0.0,0.0,2012,71.33279012345679,278.1363636363636,0.6322160148975792,0.1111111111111111,0.6103896103896104,-0.444
136,Chez Reavie,-14.288,1494.0,-0.21,-13.57,0.125,0.136,-0.101,0.0,0.0,0.0,0.0,0.0,2012,71.3338795180723,282.54545454545456,0.6857142857142857,0.11044176706827309,0.6613119143239625,0.16
137,Kevin Kisner,19.227,1098.0,-0.25,16.053,0.106,-0.6509999999999999,0.103,0.0,1.0,0.0,0.0,0.0,2012,71.34195384615384,287.92622950819674,0.6110458284371327,0.1111111111111111,0.6247723132969034,-0.44199999999999995
138,Robert Allenby,-34.995,1368.0,-0.22,-28.255,-0.449,0.537,-0.28600000000000003,0.0,2.0,0.0,1.0,0.0,2012,71.35532894736842,286.71523178807945,0.5933962264150944,0.11038011695906433,0.6578947368421053,-0.198
139,Matt Jones,11.425,882.0,-0.23,-3.98,-0.192,-0.387,0.112,0.0,1.0,0.0,0.0,0.0,2012,71.36650943396226,293.66326530612247,0.554904831625183,0.1111111111111111,0.6473922902494331,-0.46699999999999997
140,Trevor Immelman,-41.891,1368.0,-0.21,-6.943,-0.14,0.242,0.384,0.0,0.0,0.0,0.0,0.0,2012,71.3698552631579,290.9078947368421,0.5969868173258004,0.1111111111111111,0.6345029239766082,0.486
141,Mark Wilson,-17.727,1404.0,-0.22,-6.952000000000001,-0.255,0.043,0.069,1.0,2.0,1.0,0.0,1.0,2012,71.37529487179488,276.03846153846155,0.6862385321100918,0.1111111111111111,0.6403133903133903,-0.14300000000000002
142,Gavin Coles,26.764,1188.0,-0.25,33.67,-0.6759999999999999,-0.008,-0.196,0.0,0.0,0.0,0.0,0.0,2012,71.39662857142858,271.15909090909093,0.6507592190889371,0.1111111111111111,0.6422558922558923,-0.8799999999999999
143,Charlie Beljan,23.848,954.0,-0.27,-18.102,0.797,-0.226,-0.635,0.0,1.0,1.0,0.0,1.0,2012,71.40084210526315,311.57547169811323,0.5818673883626523,0.1111111111111111,0.6645702306079665,-0.06399999999999995
144,Jhonattan Vegas,-6.133,1350.0,-0.26,-2.424,-0.012,-0.206,-0.135,0.0,2.0,0.0,0.0,0.0,2012,71.43983116883118,304.64666666666665,0.5309229305423406,0.1111111111111111,0.6607407407407407,-0.353
145,Jason Kokrak,18.397,1350.0,-0.24,-12.709,-0.044,-0.173,-0.045,0.0,1.0,0.0,1.0,0.0,2012,71.44529333333334,304.1066666666667,0.5391969407265774,0.1111111111111111,0.66,-0.26199999999999996
146,Mathew Goggin,19.285,1098.0,-0.25,-13.322,0.108,-0.292,0.099,0.0,0.0,0.0,0.0,0.0,2012,71.44896825396825,290.7950819672131,0.5786384976525821,0.1111111111111111,0.6730418943533698,-0.08499999999999999
147,Robert Karlsson,-19.463,936.0,-0.26,-21.765,-0.04,0.07200000000000001,0.03,0.0,0.0,0.0,0.0,0.0,2012,71.45263461538461,294.68932038834953,0.5521978021978022,0.11004273504273504,0.6324786324786325,0.062000000000000006
148,Stewart Cink,-37.619,1206.0,-0.22,16.239,-0.485,0.195,-0.239,0.0,0.0,0.0,0.0,0.0,2012,71.48329850746269,288.84090909090907,0.5342612419700214,0.10945273631840796,0.642620232172471,-0.5289999999999999
149,Chris DiMarco,-1.432,1422.0,-0.25,-8.109,-0.371,-0.073,0.079,0.0,1.0,0.0,0.0,0.0,2012,71.4884938271605,272.99367088607596,0.6924476797088263,0.1111111111111111,0.6054852320675106,-0.365
150,Scott Stallings,3.247,1404.0,-0.24,-27.522,0.393,-0.113,-0.198,1.0,2.0,1.0,0.0,0.0,2012,71.49034615384616,302.39354838709676,0.5809698078682525,0.1103988603988604,0.6638176638176638,0.08200000000000002
151,Erik Compton,3.402,1314.0,-0.26,5.862,0.215,-0.6679999999999999,-0.155,0.0,0.0,0.0,0.0,0.0,2012,71.49872727272728,297.1575342465753,0.5833333333333334,0.1111111111111111,0.6248097412480974,-0.608
152,J.J. Killeen,-7.318,1674.0,-0.23,-9.012,-0.063,-0.4920000000000001,0.213,0.0,1.0,0.0,0.0,0.0,2012,71.50187628865979,289.89247311827955,0.5608628659476117,0.1111111111111111,0.6027479091995221,-0.3420000000000002
153,Stephen Ames,-20.403,936.0,-0.21,-9.934,-0.277,-0.277,-0.097,0.0,0.0,0.0,0.0,0.0,2012,71.51105555555556,283.66346153846155,0.6187845303867403,0.1111111111111111,0.6217948717948718,-0.651
154,Troy Kelly,11.965,1116.0,-0.24,2.529,-0.211,-0.53,-0.001,0.0,1.0,0.0,1.0,0.0,2012,71.530703125,299.51612903225805,0.5260115606936416,0.1111111111111111,0.6317204301075269,-0.742
155,Tommy Gainey,-3.084,1764.0,-0.28,10.183,-0.108,-0.26,-0.262,0.0,1.0,1.0,0.0,1.0,2012,71.53995918367347,297.20512820512823,0.5562865497076024,0.11054421768707483,0.623015873015873,-0.63
156,Andres Romero,-27.268,1080.0,-0.24,-12.024,-0.21600000000000005,0.078,-0.049,0.0,2.0,0.0,1.0,1.0,2012,71.5426875,292.01666666666665,0.5490430622009569,0.1111111111111111,0.6129629629629629,-0.18700000000000006
157,Gary Woodland,-31.94,1242.0,-0.25,-26.356,0.32,0.153,-0.269,0.0,0.0,0.0,0.0,0.0,2012,71.55159420289856,301.589552238806,0.5455486542443064,0.10789049919484701,0.6400966183574879,0.20399999999999996
158,D.J. Trahan,8.841,1242.0,-0.22,-35.901,0.08800000000000001,-0.085,-0.15,0.0,1.0,0.0,0.0,0.0,2012,71.56291304347826,292.2463768115942,0.6133056133056133,0.1111111111111111,0.6594202898550725,-0.147
159,Nick O'Hern,-6.141,1332.0,-0.21,-26.669,-0.86,0.34,0.424,0.0,1.0,0.0,0.0,1.0,2012,71.57917567567569,268.9189189189189,0.6333656644034917,0.1111111111111111,0.6328828828828829,-0.09600000000000003
160,Ángel Cabrera,-24.631,900.0,-0.24,-8.033,0.198,-0.306,-0.126,0.0,0.0,0.0,0.0,0.0,2012,71.58090740740741,299.7448979591837,0.5702005730659025,0.10888888888888888,0.6333333333333333,-0.23399999999999999
161,Justin Leonard,-8.286,1350.0,-0.23,-22.1,-0.401,-0.117,0.227,0.0,2.0,0.0,0.0,0.0,2012,71.58285333333333,279.35333333333335,0.603448275862069,0.1111111111111111,0.6044444444444445,-0.29100000000000004
162,Steve Wheatcroft,10.348,900.0,-0.22,1.675,0.001,-0.294,-0.253,0.0,0.0,0.0,0.0,0.0,2012,71.58361538461538,286.87,0.6237482117310443,0.1111111111111111,0.6622222222222223,-0.546
163,Sangmoon Bae,-34.556,1386.0,-0.29,7.2879999999999985,0.069,-0.76,-0.491,0.0,2.0,0.0,1.0,0.0,2012,71.62914285714287,289.7516339869281,0.580765639589169,0.11038961038961038,0.5981240981240982,-1.182
164,Arjun Atwal,15.565,1314.0,-0.24,-14.324000000000002,-0.132,-0.227,-0.084,0.0,0.0,0.0,0.0,0.0,2012,71.63419999999999,285.0890410958904,0.6112204724409449,0.1111111111111111,0.6385083713850838,-0.443
165,Roland Thatcher,21.242,882.0,-0.24,-22.622,-0.156,0.01,-0.498,0.0,1.0,0.0,0.0,0.0,2012,71.64607547169811,288.8979591836735,0.621897810218978,0.1111111111111111,0.6780045351473923,-0.644
166,Scott Dunlap,14.61,918.0,-0.19,-31.655,0.062,0.252,-0.226,0.0,0.0,0.0,0.0,0.0,2012,71.65301886792453,281.3529411764706,0.6465638148667602,0.1111111111111111,0.6721132897603486,0.088
167,Mark Anderson,9.488,1242.0,-0.26,-8.095,-0.217,-0.542,0.017,0.0,0.0,0.0,0.0,0.0,2012,71.69161643835616,295.69565217391306,0.522279792746114,0.1111111111111111,0.6384863123993558,-0.742
168,"Ted Potter, Jr.",-8.31,1314.0,-0.23,4.427,-0.191,-0.277,-0.428,1.0,1.0,1.0,0.0,0.0,2012,71.71025974025973,284.54794520547944,0.6418056918547596,0.1111111111111111,0.6331811263318112,-0.896
169,Cameron Beckman,2.874,1386.0,-0.23,-24.355,-0.226,0.058,-0.16699999999999998,0.0,0.0,0.0,0.0,0.0,2012,71.72563636363635,285.15584415584414,0.6167441860465116,0.1111111111111111,0.652958152958153,-0.33499999999999996
170,Harrison Frazar,-9.088,972.0,-0.26,1.124,0.108,-0.358,-0.325,0.0,2.0,0.0,1.0,0.0,2012,71.73911111111111,297.6574074074074,0.546772068511199,0.1111111111111111,0.6121399176954733,-0.575
171,Colt Knost,-12.57,1386.0,-0.23,12.305,-0.5660000000000001,-0.545,-0.053,0.0,2.0,0.0,0.0,2.0,2012,71.79779220779221,272.5194805194805,0.68,0.1111111111111111,0.6212121212121212,-1.1640000000000001
172,Scott Brown,22.589,1062.0,-0.25,-23.853,0.17,-0.255,-0.219,0.0,3.0,0.0,0.0,0.0,2012,71.83474603174604,291.23728813559325,0.6021897810218978,0.1111111111111111,0.6450094161958568,-0.304
173,Daniel Chopra,1.208,918.0,-0.29,14.231,-0.489,-0.589,0.068,0.0,0.0,0.0,0.0,0.0,2012,71.87184905660378,295.5980392156863,0.4726507713884993,0.1111111111111111,0.5980392156862745,-1.0099999999999998
174,Brendon Todd,12.575,1260.0,-0.24,26.891,-0.57,-1.141,0.094,0.0,1.0,0.0,0.0,0.0,2012,71.87263513513513,283.59285714285716,0.5876923076923077,0.1111111111111111,0.6,-1.6169999999999998
175,Derek Lamely,10.055,1116.0,-0.26,35.62,-0.754,-0.7140000000000001,-0.204,0.0,0.0,0.0,0.0,0.0,2012,71.875859375,289.1290322580645,0.5208333333333334,0.1111111111111111,0.6030465949820788,-1.672
176,Brendan Steele,-3.237,1314.0,-0.21,-7.199,0.084,-0.376,-0.112,0.0,3.0,0.0,0.0,0.0,2012,71.88716438356164,288.7808219178082,0.6344086021505376,0.1111111111111111,0.6529680365296804,-0.40399999999999997
177,Miguel Angel Carballo,15.362,1170.0,-0.23,-16.753,-0.042,-0.728,-0.106,0.0,0.0,0.0,0.0,0.0,2012,71.91828985507246,289.4923076923077,0.5788313120176406,0.1111111111111111,0.6478632478632479,-0.876
178,Edward Loar,2.559,954.0,-0.27,6.2170000000000005,0.059,-0.728,-0.594,0.0,0.0,0.0,0.0,0.0,2012,71.92208771929825,295.5566037735849,0.5600539811066126,0.1111111111111111,0.6205450733752621,-1.263
179,Patrick Sheehan,12.181,936.0,-0.21,-6.535,-0.468,-0.737,0.092,0.0,0.0,0.0,0.0,0.0,2012,71.94966071428571,279.25,0.6011004126547456,0.1111111111111111,0.6292735042735043,-1.113
180,Ryuji Imada,8.32,1368.0,-0.24,24.242,-0.919,-0.5379999999999999,0.196,0.0,1.0,0.0,0.0,0.0,2012,71.9778947368421,276.35526315789474,0.5613207547169812,0.1111111111111111,0.6059941520467836,-1.261
181,Alexandre Rocha,18.273,1008.0,-0.2,-11.584,-0.083,-0.221,-0.32,0.0,1.0,0.0,1.0,0.0,2012,72.03918965517242,284.625,0.6347381864623244,0.1111111111111111,0.6686507936507936,-0.624
182,Michael Bradley,22.729,1062.0,-0.22,-10.374,-1.146,0.391,-0.01,0.0,0.0,0.0,0.0,0.0,2012,72.05919047619048,284.5,0.5187878787878788,0.1111111111111111,0.6534839924670434,-0.7649999999999999
183,Billy Hurley III,-15.102,1188.0,-0.23,15.720999999999998,-0.967,-0.7040000000000001,0.07200000000000001,0.0,2.0,0.0,0.0,0.0,2012,72.11614705882353,275.2878787878788,0.6056338028169014,0.1111111111111111,0.5774410774410774,-1.599
184,Tom Pernice Jr.,18.955,1044.0,-0.23,-16.512999999999998,-0.921,-0.097,0.209,0.0,1.0,0.0,0.0,0.0,2012,72.1371551724138,273.87068965517244,0.6126237623762376,0.1111111111111111,0.6168582375478927,-0.809
185,Matt Bettencourt,-1.154,1296.0,-0.26,-12.073,-0.5579999999999999,-0.425,-0.077,0.0,1.0,0.0,0.0,0.0,2012,72.18218421052632,288.15972222222223,0.5229083665338645,0.1111111111111111,0.5895061728395061,-1.0599999999999998
186,Kyle Thompson,7.498,846.0,-0.2,-44.749,-0.204,0.204,-0.189,0.0,0.0,0.0,0.0,0.0,2012,72.29587755102041,284.1914893617021,0.6265243902439024,0.1111111111111111,0.6477541371158393,-0.189
187,Marco Dawson,23.648,972.0,-0.26,-10.788,-0.606,-0.459,0.084,0.0,0.0,0.0,0.0,0.0,2012,72.30427586206896,285.8703703703704,0.5604249667994687,0.1111111111111111,0.6275720164609053,-0.981
188,Tommy Biershenk,6.545,1224.0,-0.27,12.972,-0.551,-0.733,-0.16699999999999998,0.0,0.0,0.0,0.0,0.0,2012,72.49368055555556,285.43382352941177,0.5721812434141201,0.1111111111111111,0.5988562091503268,-1.451
189,Sung Kang,-6.294,1278.0,-0.22,3.134,-0.628,-0.897,-0.28600000000000003,0.0,0.0,0.0,0.0,0.0,2012,72.57131506849315,285.7464788732394,0.5753286147623863,0.1111111111111111,0.5915492957746479,-1.811
190,Stephen Gangluff,13.707,918.0,-0.22,-10.437,-0.932,-0.488,-0.29600000000000004,0.0,0.0,0.0,0.0,0.0,2012,72.99467272727273,291.4901960784314,0.4992987377279102,0.1111111111111111,0.5915032679738562,-1.716
191,Steve Stricker,-14.042,846.0,-0.3,25.185,0.311,0.5670000000000001,0.596,0.0,8.0,0.0,4.0,0.0,2013,68.89272340425532,283.59574468085106,0.7065052950075643,0.1111111111111111,0.7115839243498818,1.4740000000000002
192,Tiger Woods,-56.376,1080.0,-0.31,18.333,-0.142,1.533,0.247,5.0,8.0,5.0,1.0,0.0,2013,68.94373333333333,293.225,0.625,0.1111111111111111,0.6759259259259259,1.638
193,Justin Rose,-44.511,1080.0,-0.26,-8.662,0.459,0.961,0.491,1.0,7.0,1.0,2.0,0.0,2013,69.22481666666665,296.6470588235294,0.6357142857142857,0.11018518518518519,0.6888888888888889,1.911
194,Henrik Stenson,-44.104,1152.0,-0.27,0.171,0.71,0.7759999999999999,0.128,2.0,8.0,2.0,3.0,1.0,2013,69.248375,290.9296875,0.7008928571428571,0.1111111111111111,0.7196180555555556,1.6139999999999999
195,Adam Scott,-57.011,1080.0,-0.27,-1.1740000000000002,0.7340000000000001,0.5479999999999999,0.055,2.0,6.0,2.0,0.0,2.0,2013,69.29981666666666,297.775,0.618421052631579,0.1111111111111111,0.687962962962963,1.337
196,Sergio Garcia,-53.761,1134.0,-0.28,27.798,0.131,0.5379999999999999,0.259,0.0,6.0,0.0,0.0,1.0,2013,69.54347619047618,291.0,0.6127562642369021,0.1111111111111111,0.6746031746031746,0.9279999999999999
197,Matt Kuchar,-39.2,1566.0,-0.29,27.495,-0.01,0.731,0.278,2.0,8.0,2.0,2.0,0.0,2013,69.56091954022989,284.9022988505747,0.5893004115226338,0.1111111111111111,0.6583652618135377,0.999
198,Charl Schwartzel,-54.726,1224.0,-0.31,16.246,0.195,0.711,0.061,0.0,5.0,0.0,0.0,2.0,2013,69.65108823529413,296.1102941176471,0.5987394957983193,0.1111111111111111,0.6584967320261438,0.9669999999999999
199,Jordan Spieth,-25.22,1476.0,-0.3,12.183,0.611,0.48,0.2,1.0,9.0,1.0,3.0,0.0,2013,69.66804878048781,289.4268292682927,0.6780402449693789,0.1111111111111111,0.6693766937669376,1.291
200,Keegan Bradley,-25.013,1566.0,-0.29,18.002,0.698,0.27,0.185,0.0,7.0,0.0,2.0,1.0,2013,69.72398850574713,300.58620689655174,0.6281736281736282,0.1111111111111111,0.665389527458493,1.153
201,Jason Day,-55.453,1440.0,-0.28,22.546,0.452,-0.013,0.16699999999999998,0.0,7.0,0.0,1.0,2.0,2013,69.7318375,299.3018867924528,0.5802690582959641,0.11041666666666666,0.6493055555555556,0.606
202,Phil Mickelson,-27.152,1404.0,-0.32,37.669,0.021,0.494,0.26,2.0,7.0,2.0,2.0,2.0,2013,69.74164102564103,287.86538461538464,0.5730027548209367,0.1111111111111111,0.6666666666666666,0.775
203,Webb Simpson,-42.076,1584.0,-0.27,21.939,0.21600000000000005,0.517,0.225,0.0,5.0,0.0,1.0,0.0,2013,69.78322727272727,285.3542857142857,0.6330349877949553,0.11047979797979798,0.6666666666666666,0.9580000000000001
204,Brandt Snedeker,-31.497,1422.0,-0.3,40.15,-0.025,0.121,0.354,2.0,9.0,2.0,2.0,1.0,2013,69.79117721518988,281.26582278481015,0.6256781193490054,0.1111111111111111,0.6568213783403657,0.44999999999999996
205,Luke Donald,-48.984,1044.0,-0.28,24.266,-0.459,0.583,0.628,0.0,5.0,0.0,0.0,1.0,2013,69.79337931034483,278.12068965517244,0.6287128712871287,0.1111111111111111,0.6216475095785441,0.752
206,Jim Furyk,-50.441,1404.0,-0.25,5.901,0.023,0.95,0.32299999999999995,0.0,7.0,0.0,1.0,2.0,2013,69.8276794871795,275.3333333333333,0.7046918123275069,0.1111111111111111,0.6830484330484331,1.2959999999999998
207,Jason Dufner,-48.797,1386.0,-0.24,-14.069,0.475,0.44,-0.103,1.0,5.0,1.0,0.0,0.0,2013,69.91172727272728,285.8831168831169,0.6480965645311049,0.1111111111111111,0.6753246753246753,0.812
208,Bill Haas,-30.058,1512.0,-0.26,18.348,0.365,0.34600000000000003,0.289,1.0,9.0,1.0,0.0,1.0,2013,70.02311904761905,288.1666666666667,0.6230899830220713,0.1111111111111111,0.6779100529100529,1.0
209,Zach Johnson,-28.937,1494.0,-0.25,24.485,0.181,0.251,0.047,1.0,8.0,1.0,1.0,1.0,2013,70.07304819277108,278.76506024096386,0.6968130921619293,0.1111111111111111,0.6813922356091031,0.479
210,Graham DeLaet,-10.604,1692.0,-0.25,8.078,0.488,0.64,-0.159,0.0,7.0,0.0,1.0,2.0,2013,70.08931914893617,298.5668449197861,0.6580152671755726,0.11052009456264776,0.7050827423167849,0.9690000000000001
211,Hunter Mahan,-44.004,1530.0,-0.26,25.964,0.417,0.285,0.05,0.0,5.0,0.0,1.0,0.0,2013,70.10583529411765,289.96449704142015,0.6661073825503355,0.11045751633986928,0.6758169934640523,0.752
212,Freddie Jacobson,-45.509,1080.0,-0.27,20.669,0.075,0.304,0.247,0.0,3.0,0.0,0.0,1.0,2013,70.10818333333333,287.2583333333333,0.5625744934445769,0.1111111111111111,0.6166666666666667,0.626
213,Dustin Johnson,-44.971,1260.0,-0.29,-5.14,0.332,0.6629999999999999,-0.09,1.0,6.0,1.0,1.0,0.0,2013,70.11470000000001,305.7785714285714,0.5336048879837068,0.1111111111111111,0.6674603174603174,0.9049999999999999
214,Brendon de Jonge,15.926,1980.0,-0.26,2.9360000000000004,0.28,0.414,0.032,0.0,4.0,0.0,0.0,0.0,2013,70.15387272727273,286.25454545454545,0.6627527723418134,0.1111111111111111,0.6883838383838384,0.726
215,Lee Westwood,-58.114,1242.0,-0.23,-24.676,0.439,0.479,0.17,0.0,6.0,0.0,0.0,1.0,2013,70.15776811594203,290.3284671532847,0.6259067357512953,0.11030595813204509,0.6521739130434783,1.0879999999999999
216,Ryan Palmer,-11.823,1422.0,-0.3,22.968000000000004,0.411,0.461,-0.32299999999999995,0.0,4.0,0.0,0.0,0.0,2013,70.16679746835443,301.45859872611464,0.5768880800727935,0.11040787623066103,0.6624472573839663,0.549
217,Chris Kirk,17.375,1602.0,-0.31,36.956,-0.213,0.62,0.099,0.0,3.0,0.0,1.0,0.0,2013,70.2064606741573,288.9943820224719,0.5964630225080386,0.1111111111111111,0.6591760299625468,0.506
218,Rickie Fowler,-49.294,1332.0,-0.28,25.099,0.14300000000000002,0.141,0.07400000000000001,0.0,5.0,0.0,0.0,1.0,2013,70.21224324324325,286.4353741496599,0.6227141482194418,0.11036036036036036,0.6358858858858859,0.35800000000000004
219,Billy Horschel,-23.566,1728.0,-0.29,31.619,0.465,-0.121,-0.069,1.0,8.0,1.0,1.0,1.0,2013,70.24410416666667,293.78125,0.6417352281226627,0.1111111111111111,0.6747685185185185,0.275
220,Matt Jones,6.343,1494.0,-0.27,10.147,0.396,0.123,0.22,0.0,5.0,0.0,1.0,0.0,2013,70.24509638554217,292.26060606060605,0.6473638720829732,0.11044176706827309,0.6599732262382865,0.739
221,Kevin Streelman,-29.056,1548.0,-0.25,16.735,0.406,0.214,-0.008,1.0,5.0,1.0,1.0,1.0,2013,70.26679069767442,287.47093023255815,0.672514619883041,0.1111111111111111,0.6640826873385013,0.612
222,Charles Howell III,17.151,1530.0,-0.28,35.056,0.133,-0.084,0.374,0.0,5.0,0.0,1.0,1.0,2013,70.27236470588235,294.75882352941176,0.5311447811447811,0.1111111111111111,0.6673202614379085,0.423
223,Bubba Watson,-30.82,1314.0,-0.27,-5.642,0.937,0.292,-0.065,0.0,3.0,0.0,0.0,0.0,2013,70.27643835616439,303.6551724137931,0.5873170731707317,0.11035007610350075,0.6940639269406392,1.1640000000000001
224,Rory McIlroy,-45.148,990.0,-0.3,-3.796,0.624,0.42,0.032,0.0,5.0,0.0,1.0,0.0,2013,70.28821818181818,302.1818181818182,0.5792207792207792,0.1111111111111111,0.6545454545454545,1.076
225,K.J. Choi,-38.979,1512.0,-0.22,21.244,0.096,0.154,0.258,0.0,2.0,0.0,0.0,0.0,2013,70.32167857142856,278.26190476190476,0.6604095563139932,0.1111111111111111,0.6587301587301587,0.508
226,Jimmy Walker,-6.143,1512.0,-0.29,20.687,0.08199999999999999,0.407,0.16399999999999998,0.0,5.0,0.0,1.0,1.0,2013,70.33163095238095,298.4940476190476,0.5218135158254918,0.1111111111111111,0.6607142857142857,0.653
227,Bob Estes,-4.15,1188.0,-0.25,20.768,-0.21600000000000005,0.277,0.362,0.0,2.0,0.0,0.0,0.0,2013,70.36136363636365,285.030303030303,0.6311207834602829,0.1111111111111111,0.648989898989899,0.42299999999999993
